Brand_Cat,OpAreaLvl3,ts_group,OTA_yhat,OTA_RmNts,Non_OTA_yhat,Non_OTA_RmNts
Luxury & Lifestyle,Americas,2019-04-30,464.113059263869,383,4444.8453750178,4455
Luxury & Lifestyle,Americas,2019-05-01,456.975633717166,391,4444.11123018869,4754
Luxury & Lifestyle,Americas,2019-05-02,450.467557783363,530,4442.05116225954,4747
Luxury & Lifestyle,Americas,2019-05-03,444.721267234401,696,4438.51809226242,4663
Luxury & Lifestyle,Americas,2019-05-04,716.280750979249,725,4625.81903529774,4735
Luxury & Lifestyle,Americas,2019-05-05,448.03791532903,428,3673.87934337003,3867
Luxury & Lifestyle,Americas,2019-05-06,433.133552145168,362,4418.1876014024,4649
Luxury & Lifestyle,Americas,2019-05-07,431.412034284765,347,4408.07021208477,4984
Luxury & Lifestyle,Americas,2019-05-08,430.830153090586,333,4396.33376481903,5085
Luxury & Lifestyle,Americas,2019-05-09,431.390562525494,390,4383.06532874425,4284
Luxury & Lifestyle,Americas,2019-05-10,433.069311116047,595,4368.38546492464,4155
Luxury & Lifestyle,Americas,2019-05-11,711.78772974586,729,4545.96432065413,4008
Luxury & Lifestyle,Americas,2019-05-12,451.608774497632,399,3582.21986467599,3126
Luxury & Lifestyle,Americas,2019-05-13,444.191665372741,324,4317.49707511788,4429
Luxury & Lifestyle,Americas,2019-05-14,449.603201593118,259,4298.89468833741,5197
Luxury & Lifestyle,Americas,2019-05-15,455.654922083692,281,4279.82690827663,5194
Luxury & Lifestyle,Americas,2019-05-16,462.196810886739,383,4260.51422397174,4670
Luxury & Lifestyle,Americas,2019-05-17,469.068965769899,672,4241.17462273713,4564
Luxury & Lifestyle,Americas,2019-05-18,751.622231146864,906,4416.642302525,4747
Luxury & Lifestyle,Americas,2019-05-19,495.173152406823,543,3449.60640321099,3862
Luxury & Lifestyle,Americas,2019-05-20,490.010047171989,471,4185.03145173609,4398
Luxury & Lifestyle,Americas,2019-05-21,496.557897525796,447,4167.5434812685,4971
Luxury & Lifestyle,Americas,2019-05-22,502.640074704666,451,4150.91830546083,4975
Luxury & Lifestyle,Americas,2019-05-23,508.127940516332,505,4135.26988484612,4079
Luxury & Lifestyle,Americas,2019-05-24,512.911807242104,870,4120.68635833107,4615
Luxury & Lifestyle,Americas,2019-05-25,1076.52619036746,1038,4692.81311272256,4838
Luxury & Lifestyle,Americas,2019-05-26,978.072501000011,978,4128.24098724184,4037
Luxury & Lifestyle,Americas,2019-05-27,524.709796163698,510,2392.3483482363,2440
Luxury & Lifestyle,Americas,2019-05-28,523.607003167553,445,4074.6458688045,3337
Luxury & Lifestyle,Americas,2019-05-29,524.047649863794,412,4066.23970371861,3889
Luxury & Lifestyle,Americas,2019-05-30,523.639581335483,466,4058.93044157762,4041
Luxury & Lifestyle,Americas,2019-05-31,522.449077727193,595,4052.65250381747,4209
Luxury & Lifestyle,Americas,2019-06-01,795.151199877108,669,4244.82034519536,4497
Luxury & Lifestyle,Americas,2019-06-02,530.089570599122,451,3288.3179658463,3872
Luxury & Lifestyle,Americas,2019-06-03,515.173632991467,367,4039.21234058736,4260
Luxury & Lifestyle,Americas,2019-06-04,511.932867973824,371,4036.24484730978,4248
Luxury & Lifestyle,Americas,2019-06-05,508.525786254574,409,4033.89287779184,4001
Luxury & Lifestyle,Americas,2019-06-06,505.108066289881,446,4032.07965235914,3840
Luxury & Lifestyle,Americas,2019-06-07,501.836605847671,631,4030.73711581361,3738
Luxury & Lifestyle,Americas,2019-06-08,772.972177984702,777,4229.1715547751,3936
Luxury & Lifestyle,Americas,2019-06-09,508.311014796848,569,3274.2031674287,3244
Luxury & Lifestyle,Americas,2019-06-10,494.397045357265,541,4029.02031651051,3768
Luxury & Lifestyle,Americas,2019-06-11,493.155563668603,508,4029.1097794889,4004
Luxury & Lifestyle,Americas,2019-06-12,492.717722661972,526,4029.50784641035,3833
Luxury & Lifestyle,Americas,2019-06-13,493.164393347693,556,4030.21926215832,3871
Luxury & Lifestyle,Americas,2019-06-14,494.553286204793,687,4031.25918174468,3815
Luxury & Lifestyle,Americas,2019-06-15,770.54553214427,818,4233.88809385922,3725
Luxury & Lifestyle,Americas,2019-06-16,512.214076838222,463,3278.90038735484,2707
Luxury & Lifestyle,Americas,2019-06-17,504.575610326357,435,4036.6192839123,3429
Luxury & Lifestyle,Americas,2019-06-18,509.807973436469,462,4039.26665999943,3960
Luxury & Lifestyle,Americas,2019-06-19,515.893903087571,506,4042.40522199263,4273
Luxury & Lifestyle,Americas,2019-06-20,522.743724559479,574,4046.06892437304,4494
Luxury & Lifestyle,Americas,2019-06-21,530.247937576472,739,4050.28698353197,4780
Luxury & Lifestyle,Americas,2019-06-22,811.429341247256,863,4258.19162919498,4581
Luxury & Lifestyle,Americas,2019-06-23,558.629045591692,532,3304.45956730661,3117
Luxury & Lifestyle,Americas,2019-06-24,555.358073659655,482,4066.45171458464,3662
Luxury & Lifestyle,Americas,2019-06-25,564.097671284002,425,4073.02677627205,3850
Luxury & Lifestyle,Americas,2019-06-26,572.760684992976,401,4080.1785840685,4451
Luxury & Lifestyle,Americas,2019-06-27,581.190738994981,521,4087.88182319429,4462
Luxury & Lifestyle,Americas,2019-06-28,589.237281311209,754,4096.10154251998,4152
Luxury & Lifestyle,Americas,2019-06-29,869.429682557066,951,4309.77665065684,3949
Luxury & Lifestyle,Americas,2019-06-30,615.536834264118,668,3357.41656613409,2685
Luxury & Lifestyle,Americas,2019-07-01,609.734049362895,635,4123.38733862737,2642
Luxury & Lifestyle,Americas,2019-07-02,750.982831678222,666,3369.95400367336,2623
Luxury & Lifestyle,Americas,2019-07-03,832.640773591066,812,3584.76969755542,3203
Luxury & Lifestyle,Americas,2019-07-04,950.154102308687,1072,3984.5531596266,4212
Luxury & Lifestyle,Americas,2019-07-05,953.438010587931,1110,3792.2985973624,4136
Luxury & Lifestyle,Americas,2019-07-06,1077.65967053373,994,3988.70701402396,3795
Luxury & Lifestyle,Americas,2019-07-07,667.671561080705,514,2939.52785235651,2811
Luxury & Lifestyle,Americas,2019-07-08,626.017126210889,485,4194.72769523727,3834
Luxury & Lifestyle,Americas,2019-07-09,624.528116663305,490,4204.93174204262,4470
Luxury & Lifestyle,Americas,2019-07-10,622.244411836707,518,4214.99588403347,4512
Luxury & Lifestyle,Americas,2019-07-11,619.267919258806,645,4224.88618972584,4154
Luxury & Lifestyle,Americas,2019-07-12,615.715123733316,777,4234.57363221409,3699
Luxury & Lifestyle,Americas,2019-07-13,883.426714890452,834,4452.76140149355,3885
Luxury & Lifestyle,Americas,2019-07-14,619.267419504567,537,3495.78350836215,3511
Luxury & Lifestyle,Americas,2019-07-15,602.918197533577,470,4262.1748698601,4315
Luxury & Lifestyle,Americas,2019-07-16,598.407929283919,493,4270.80981259565,4390
Luxury & Lifestyle,Americas,2019-07-17,594.011895559584,490,4279.11658204719,4478
Luxury & Lifestyle,Americas,2019-07-18,589.866546476608,560,4287.05909593185,4341
Luxury & Lifestyle,Americas,2019-07-19,586.100335148036,730,4294.59191716106,4525
Luxury & Lifestyle,Americas,2019-07-20,854.064683434846,934,4512.25933738968,4645
Luxury & Lifestyle,Americas,2019-07-21,592.008018139314,550,3550.2458564864,3806
Luxury & Lifestyle,Americas,2019-07-22,578.185091824515,509,4314.09018807158,4335
Luxury & Lifestyle,Americas,2019-07-23,576.96994052285,482,4319.26687588078,4405
Luxury & Lifestyle,Americas,2019-07-24,576.571303430251,539,4323.5956541483,4338
Luxury & Lifestyle,Americas,2019-07-25,577.024123198749,657,4326.93860855177,4243
Luxury & Lifestyle,Americas,2019-07-26,578.344002258816,855,4329.14121729948,4192
Luxury & Lifestyle,Americas,2019-07-27,851.282173940658,947,4542.50826656477,4464
Luxury & Lifestyle,Americas,2019-07-28,595.375957978575,517,3571.01113895326,3632
Luxury & Lifestyle,Americas,2019-07-29,587.376926522525,421,4327.15035568791,4162
Luxury & Lifestyle,Americas,2019-07-30,591.946330178259,396,4322.98442030044,4351
Luxury & Lifestyle,Americas,2019-07-31,597.188120817987,459,4316.73746748676,4285
Luxury & Lifestyle,Americas,2019-08-01,603.017316938231,521,4308.2144344915,4247
Luxury & Lifestyle,Americas,2019-08-02,609.337705622666,708,4297.22980388404,4703
Luxury & Lifestyle,Americas,2019-08-03,886.31996490995,829,4497.96090840432,4635
Luxury & Lifestyle,Americas,2019-08-04,634.82725336229,545,3508.31143566149,3632
Luxury & Lifestyle,Americas,2019-08-05,630.160561592019,526,4247.92072554205,4061
Luxury & Lifestyle,Americas,2019-08-06,637.334637768263,515,4225.6368710142,4244
Luxury & Lifestyle,Americas,2019-08-07,644.426406941918,544,4200.31853569824,4075
Luxury & Lifestyle,Americas,2019-08-08,651.317832318011,610,4171.96294491487,3971
Luxury & Lifestyle,Americas,2019-08-09,657.894407577093,823,4140.61618476223,3974
Luxury & Lifestyle,Americas,2019-08-10,933.843964244144,1016,4322.59694805169,4085
Luxury & Lifestyle,Americas,2019-08-11,681.454989682414,605,3310.00868706987,3025
Luxury & Lifestyle,Americas,2019-08-12,674.676884899399,555,4029.88768780576,3481
Luxury & Lifestyle,Americas,2019-08-13,678.9742948179,555,3988.11226944102,3751
Luxury & Lifestyle,Americas,2019-08-14,682.48906280921,548,3944.39067635335,3592
Luxury & Lifestyle,Americas,2019-08-15,685.155998340678,616,3899.09410951291,3365
Luxury & Lifestyle,Americas,2019-08-16,686.920868920994,872,3852.64136736096,3700
Luxury & Lifestyle,Americas,2019-08-17,957.058915825912,1022,4023.58662418939,4018
Luxury & Lifestyle,Americas,2019-08-18,699.345241483202,635,2998.27485272998,3059
Luxury & Lifestyle,Americas,2019-08-19,686.429624300359,574,3711.12452803251,3485
Luxury & Lifestyle,Americas,2019-08-20,684.269195812118,574,3664.97017953532,3784
Luxury & Lifestyle,Americas,2019-08-21,681.104136070354,594,3620.23514574525,3929
Luxury & Lifestyle,Americas,2019-08-22,676.946781037356,699,3577.47006016133,3539
Luxury & Lifestyle,Americas,2019-08-23,671.819733145244,922,3537.21392007917,3722
Luxury & Lifestyle,Americas,2019-08-24,934.594843478403,1057,3719.9496533938,4239
Luxury & Lifestyle,Americas,2019-08-25,670.53651683557,655,2705.9081855078,3274
Luxury & Lifestyle,Americas,2019-08-26,650.991972749947,581,3436.49266560901,4163
Luxury & Lifestyle,Americas,2019-08-27,642.4031518925,569,3411.06263497785,4347
Luxury & Lifestyle,Americas,2019-08-28,633.096983758897,610,3390.30108773395,4135
Luxury & Lifestyle,Americas,2019-08-29,623.148575415021,733,3374.46880408575,2892
Luxury & Lifestyle,Americas,2019-08-30,612.640060301668,904,3363.75292570119,3220
Luxury & Lifestyle,Americas,2019-08-31,1072.18373782113,983,4214.69760051521,3650
Luxury & Lifestyle,Americas,2019-09-01,956.32022925922,854,3826.36289363398,3403
Luxury & Lifestyle,Americas,2019-09-02,554.950896931639,496,2278.43806138749,2427
Luxury & Lifestyle,Americas,2019-09-03,566.859194000288,441,3373.02408831233,2449
Luxury & Lifestyle,Americas,2019-09-04,554.983690428154,492,3387.91293777401,3100
Luxury & Lifestyle,Americas,2019-09-05,543.151013781256,534,3407.373261655,3066
Luxury & Lifestyle,Americas,2019-09-06,531.472004703578,702,3431.0531347079,3196
Luxury & Lifestyle,Americas,2019-09-07,787.939178543338,785,3682.25327326643,3364
Luxury & Lifestyle,Americas,2019-09-08,520.716000727528,512,2728.0554110675,2468
Luxury & Lifestyle,Americas,2019-09-09,498.457859902019,478,3523.05416227274,3514
Luxury & Lifestyle,Americas,2019-09-10,488.481989446154,460,3559.04586369327,3764
Luxury & Lifestyle,Americas,2019-09-11,479.186243129939,435,3596.80189055622,3799
Luxury & Lifestyle,Americas,2019-09-12,470.65970124575,521,3635.76797482721,3549
Luxury & Lifestyle,Americas,2019-09-13,462.982237196963,776,3675.39628966407,3375
Luxury & Lifestyle,Americas,2019-09-14,723.625649129768,904,3940.74219168914,3702
Luxury & Lifestyle,Americas,2019-09-15,462.116175518609,472,2992.74700773751,3348
Luxury & Lifestyle,Americas,2019-09-16,445.6713422443,340,3793.11360669167,4440
Luxury & Lifestyle,Americas,2019-09-17,441.949697512623,320,3830.43534806255,4403
Luxury & Lifestyle,Americas,2019-09-18,439.284949121245,331,3866.15848125149,3917
Luxury & Lifestyle,Americas,2019-09-19,437.671689932878,449,3899.98846133371,3671
Luxury & Lifestyle,Americas,2019-09-20,437.087024932191,715,3931.69724933881,4113
Luxury & Lifestyle,Americas,2019-09-21,704.414274399184,837,4188.58386976407,4264
Luxury & Lifestyle,Americas,2019-09-22,450.480672782462,536,3225.89917378642,3731
Luxury & Lifestyle,Americas,2019-09-23,441.012080577692,436,4012.85370921312,4262
Luxury & Lifestyle,Americas,2019-09-24,443.964506742645,415,4035.1767119674,4694
Luxury & Lifestyle,Americas,2019-09-25,447.575496120703,478,4055.25916091035,4453
Luxury & Lifestyle,Americas,2019-09-26,451.726706514049,562,4073.26054306267,4007
Luxury & Lifestyle,Americas,2019-09-27,456.289101897802,846,4089.38689464222,3550
Luxury & Lifestyle,Americas,2019-09-28,727.570438924989,998,4333.21290730894,3945
Luxury & Lifestyle,Americas,2019-09-29,477.729005108472,638,3354.24868360577,2882
Luxury & Lifestyle,Americas,2019-09-30,471.046641743588,545,4129.08221215463,3603
Luxury & Lifestyle,Americas,2019-10-01,475.842046383094,460,4140.37294415646,4147
Luxury & Lifestyle,Americas,2019-10-02,480.338917485889,446,4151.18216001563,4816
Luxury & Lifestyle,Americas,2019-10-03,484.404386602029,512,4161.78877199164,4621
Luxury & Lifestyle,Americas,2019-10-04,487.916274655205,658,4172.44838653173,4217
Luxury & Lifestyle,Americas,2019-10-05,756.732364892781,764,4414.58864275109,4129
Luxury & Lifestyle,Americas,2019-10-06,504.477718677602,482,3431.53071455943,2744
Luxury & Lifestyle,Americas,2019-10-07,494.133127937478,413,4206.77985134966,3240
Luxury & Lifestyle,Americas,2019-10-08,494.526956671221,407,4219.46731754101,3458
Luxury & Lifestyle,Americas,2019-10-09,494.01651668708,478,4232.88176706347,3649
Luxury & Lifestyle,Americas,2019-10-10,492.59863045342,608,4247.00729753682,3783
Luxury & Lifestyle,Americas,2019-10-11,490.295124715609,789,4261.77587747243,4261
Luxury & Lifestyle,Americas,2019-10-12,848.193746897398,903,4549.89863086696,4541
Luxury & Lifestyle,Americas,2019-10-13,622.64867078591,605,3814.8791318226,4056
Luxury & Lifestyle,Americas,2019-10-14,453.950508654077,398,4200.36425837484,4639
Luxury & Lifestyle,Americas,2019-10-15,473.51685785881,337,4324.29842589658,5083
Luxury & Lifestyle,Americas,2019-10-16,467.949551034759,362,4339.72390588222,4883
Luxury & Lifestyle,Americas,2019-10-17,462.10593578814,418,4354.55618532511,4537
Luxury & Lifestyle,Americas,2019-10-18,456.146397079684,636,4368.52372904901,4782
Luxury & Lifestyle,Americas,2019-10-19,715.247268585678,688,4616.31192819041,4766
Luxury & Lifestyle,Americas,2019-10-20,456.127750001902,455,3628.60701151753,3453
Luxury & Lifestyle,Americas,2019-10-21,439.262886575435,400,4402.68979740611,4118
Luxury & Lifestyle,Americas,2019-10-22,434.527609634669,417,4410.77536544431,4421
Luxury & Lifestyle,Americas,2019-10-23,430.501347414135,464,4416.94131696376,4193
Luxury & Lifestyle,Americas,2019-10-24,427.321433773697,526,4421.09918645343,4058
Luxury & Lifestyle,Americas,2019-10-25,425.105586816429,725,4423.21673491446,4161
Luxury & Lifestyle,Americas,2019-10-26,688.477573888522,775,4660.1441957396,4268
Luxury & Lifestyle,Americas,2019-10-27,435.468630173852,472,3656.80190458254,3229
Luxury & Lifestyle,Americas,2019-10-28,425.0481929965,357,4417.90750804448,3789
Luxury & Lifestyle,Americas,2019-10-29,427.350200848138,353,4412.74623299779,3837
Luxury & Lifestyle,Americas,2019-10-30,430.796002584847,377,4406.27975509193,3366
Luxury & Lifestyle,Americas,2019-10-31,435.326226296199,442,4398.81743264869,3506
Luxury & Lifestyle,Americas,2019-11-01,440.848963124434,755,4390.70817843971,4504
Luxury & Lifestyle,Americas,2019-11-02,711.291842732992,828,4621.02662023587,4715
Luxury & Lifestyle,Americas,2019-11-03,465.882552169265,494,3608.90069850798,3538
Luxury & Lifestyle,Americas,2019-11-04,462.001310831729,370,4366.37116228938,4285
Luxury & Lifestyle,Americas,2019-11-05,469.992673036066,300,4359.59392074101,4833
Luxury & Lifestyle,Americas,2019-11-06,478.10912883107,352,4354.13365389792,4920
Luxury & Lifestyle,Americas,2019-11-07,486.122883926385,416,4350.34157079682,4673
Luxury & Lifestyle,Americas,2019-11-08,493.800190210647,570,4348.52597021882,4885
Luxury & Lifestyle,Americas,2019-11-09,655.263672682761,658,5260.04664483817,4978
Luxury & Lifestyle,Americas,2019-11-10,508.46081074798,527,4175.02751197532,3843
Luxury & Lifestyle,Americas,2019-11-11,445.762151570434,379,4404.72478792778,3970
Luxury & Lifestyle,Americas,2019-11-12,516.607520039958,375,4365.09380758408,4391
Luxury & Lifestyle,Americas,2019-11-13,519.321499261663,420,4375.56610603915,4454
Luxury & Lifestyle,Americas,2019-11-14,520.517667025418,527,4388.43077089942,4359
Luxury & Lifestyle,Americas,2019-11-15,520.090820556495,706,4403.46702123143,4362
Luxury & Lifestyle,Americas,2019-11-16,781.067764250125,775,4662.81159305925,4456
Luxury & Lifestyle,Americas,2019-11-17,525.635547340031,514,3672.6070032726,3313
Luxury & Lifestyle,Americas,2019-11-18,508.624633089406,504,4458.16772481888,4302
Luxury & Lifestyle,Americas,2019-11-19,501.476896284127,480,4478.08897253894,4728
Luxury & Lifestyle,Americas,2019-11-20,492.814112529292,519,4497.95100041174,4640
Luxury & Lifestyle,Americas,2019-11-21,482.791779551873,608,4517.1488220659,4022
Luxury & Lifestyle,Americas,2019-11-22,471.607115601857,657,4535.05560241476,3976
Luxury & Lifestyle,Americas,2019-11-23,722.10954373093,743,4795.35332687526,4340
Luxury & Lifestyle,Americas,2019-11-24,458.194623390447,510,3797.84517542089,3029
Luxury & Lifestyle,Americas,2019-11-25,477.837447761217,456,3244.00106072237,3095
Luxury & Lifestyle,Americas,2019-11-26,517.772017767466,504,3477.5348686301,3545
Luxury & Lifestyle,Americas,2019-11-27,676.337246941225,629,4213.69032496715,4294
Luxury & Lifestyle,Americas,2019-11-28,721.582278069083,639,4568.24574566363,4454
Luxury & Lifestyle,Americas,2019-11-29,735.384552420015,625,4753.20335745496,4868
Luxury & Lifestyle,Americas,2019-11-30,658.56252974026,535,4155.7065284767,4453
Luxury & Lifestyle,Americas,2019-12-01,377.073267066442,338,3777.8165349422,3122
Luxury & Lifestyle,Americas,2019-12-02,359.130994714643,241,4522.22868232602,4418
Luxury & Lifestyle,Americas,2019-12-03,354.776723524983,235,4494.40420188696,5005
Luxury & Lifestyle,Americas,2019-12-04,352.77249798747,228,4461.70230353391,5495
Luxury & Lifestyle,Americas,2019-12-05,353.28137431018,240,4424.48742492367,5528
